/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-01-01-01-01-01 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-01-01-01-02-01 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-01-01-02-01-01 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-01-01-02-02-01 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-02-01-01-01-01 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-02-01-01-02-01 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-02-01-02-01-01 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-02-01-02-02-01 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-02-02-01-01-01 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-02-02-01-02-01 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-02-02-02-01-01 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-02-02-02-02-01 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-03-01-01-01-01 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-03-01-01-02-01 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-03-01-02-01-01 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-03-01-02-02-01 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-03-02-01-01-01 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-03-02-01-02-01 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-03-02-02-01-01 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-03-02-02-02-01 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-04-01-01-01-01 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-04-01-01-02-01 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-04-01-02-01-01 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-04-01-02-02-01 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-04-02-01-01-01 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-04-02-01-02-01 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-04-02-02-01-01 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-04-02-02-02-01 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-05-01-01-01-01 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-05-01-01-02-01 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-05-01-02-01-01 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-05-01-02-02-01 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-05-02-01-01-01 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-05-02-01-02-01 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-05-02-02-01-01 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-05-02-02-02-01 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-06-01-01-01-01 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-06-01-01-02-01 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-06-01-02-01-01 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-06-01-02-02-01 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-06-02-01-01-01 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-06-02-01-02-01 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-06-02-02-01-01 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-06-02-02-02-01 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-07-01-01-01-01 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-07-01-01-02-01 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-07-01-02-01-01 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-07-01-02-02-01 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-07-02-01-01-01 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-07-02-01-02-01 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-07-02-02-01-01 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-07-02-02-02-01 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-08-01-01-01-01 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-08-01-01-02-01 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-08-01-02-01-01 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-08-01-02-02-01 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-08-02-01-01-01 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-08-02-01-02-01 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-08-02-02-01-01 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_01/02-01-08-02-02-02-01 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-01-01-01-01-02 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-01-01-01-02-02 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-01-01-02-01-02 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-01-01-02-02-02 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-02-01-01-01-02 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-02-01-01-02-02 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-02-01-02-01-02 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-02-01-02-02-02 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-02-02-01-01-02 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-02-02-01-02-02 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-02-02-02-01-02 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-02-02-02-02-02 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-03-01-01-01-02 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-03-01-01-02-02 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-03-01-02-01-02 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-03-01-02-02-02 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-03-02-01-01-02 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-03-02-01-02-02 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-03-02-02-01-02 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-03-02-02-02-02 2
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-04-01-01-01-02 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-04-01-01-02-02 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-04-01-02-01-02 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-04-01-02-02-02 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-04-02-01-01-02 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-04-02-01-02-02 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-04-02-02-01-02 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-04-02-02-02-02 3
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-05-01-01-01-02 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-05-01-01-02-02 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-05-01-02-01-02 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-05-01-02-02-02 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-05-02-01-01-02 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-05-02-01-02-02 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-05-02-02-01-02 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-05-02-02-02-02 4
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-06-01-01-01-02 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-06-01-01-02-02 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-06-01-02-01-02 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-06-01-02-02-02 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-06-02-01-01-02 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-06-02-01-02-02 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-06-02-02-01-02 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-06-02-02-02-02 5
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-07-01-01-01-02 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-07-01-01-02-02 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-07-01-02-01-02 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-07-01-02-02-02 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-07-02-01-01-02 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-07-02-01-02-02 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-07-02-02-01-02 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-07-02-02-02-02 6
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-08-01-01-01-02 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-08-01-01-02-02 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-08-01-02-01-02 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-08-01-02-02-02 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-08-02-01-01-02 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-08-02-01-02-02 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-08-02-02-01-02 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_02/02-01-08-02-02-02-02 7
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-01-01-01-01-03 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-01-01-01-02-03 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-01-01-02-01-03 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-01-01-02-02-03 0
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-02-01-01-01-03 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-02-01-01-02-03 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-02-01-02-01-03 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-02-01-02-02-03 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-02-02-01-01-03 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-02-02-01-02-03 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-02-02-02-01-03 1
/mnt/data1/brain/AC/Dataset/RAVDESS/face_aligned/Actor_03/02-01-02-02-02-02-03 1
